aX,aY,aZ
2002,87,-146
2002,87,-146
2002,87,-146
2002,87,-146
1880,135,-199
1880,135,-199
1880,135,-199
1880,135,-199
1880,135,-199
1880,135,-199
1880,135,-199
1880,135,-199
1880,135,-199
1880,135,-199
1880,135,-199
1880,135,-199
1757,-3,-287
1757,-3,-287
1757,-3,-287
1757,-3,-287
1757,-3,-287
1757,-3,-287
1757,-3,-287
1757,-3,-287
1757,-3,-287
1757,-3,-287
1633,-66,-352
1633,-66,-352
1633,-66,-352
1538,-51,-285
1538,-51,-285
1538,-51,-285
1538,-51,-285
1538,-51,-285
1538,-51,-285
1538,-51,-285
1538,-51,-285
1538,-51,-285
1538,-51,-285
1538,-51,-285
1538,-51,-285
1465,-52,-172
1465,-52,-172
1465,-52,-172
1465,-52,-172
1465,-52,-172
1465,-52,-172
1360,-103,-22
1360,-103,-22
1360,-103,-22
1360,-103,-22
1360,-103,-22
1360,-103,-22
1161,-181,85
1161,-181,85
1161,-181,85
1161,-181,85
1161,-181,85
1161,-181,85
1161,-181,85
1161,-181,85
1161,-181,85
1161,-181,85
1161,-181,85
1161,-181,85
1161,-181,85
1161,-181,85
-327,-343,-660
-327,-343,-660
-327,-343,-660
-327,-343,-660
-327,-343,-660
-327,-343,-660
-243,-305,-420
-243,-305,-420
-243,-305,-420
-243,-305,-420
-243,-305,-420
-243,-305,-420
-141,-237,-270
-141,-237,-270
-141,-237,-270
-141,-237,-270
-141,-237,-270
-141,-237,-270
-141,-237,-270
-141,-237,-270
-141,-237,-270
-141,-237,-270
-141,-237,-270
-141,-237,-270
33,-141,-36
33,-141,-36
437,-68,226
437,-68,226
437,-68,226
437,-68,226
437,-68,226
437,-68,226
437,-68,226
437,-68,226
437,-68,226
437,-68,226
437,-68,226
437,-68,226
1006,-26,597
1006,-26,597
1006,-26,597
1006,-26,597
1006,-26,597
1006,-26,597
1006,-26,597
1006,-26,597
1006,-26,597
1006,-26,597
1611,-75,700
1611,-75,700
1611,-75,700
1611,-75,700
2047,-140,574
2047,-140,574
2047,-140,574
2047,-140,574
2047,-140,574
2047,-140,574
2047,-140,574
2047,-140,574
2047,-140,574
2047,-140,574
2047,-140,574
2047,-140,574
2047,-94,209
2047,-94,209
2047,-94,209
2047,-94,209
2047,-94,209
2047,-94,209
2040,22,-300
2040,22,-300
2040,22,-300
2040,22,-300
2040,22,-300
2040,22,-300
2040,22,-300
2047,67,-878
2047,67,-878
2047,67,-878
2047,67,-878
2047,67,-878
2047,67,-878
2047,67,-878
2047,67,-878
2047,67,-878
2047,67,-878
2047,67,-878
2047,67,-878
2047,67,-878
2005,54,-773
1618,108,-573
1618,108,-573
1618,108,-573
1618,108,-573
1618,108,-573
1618,108,-573
1618,108,-573
1618,108,-573
1618,108,-573
1618,108,-573
1618,108,-573
1228,151,-355
1228,151,-355
1228,151,-355
1228,151,-355
1228,151,-355
1228,151,-355
1228,151,-355
1228,151,-355
1228,151,-355
1228,151,-355
1228,151,-355
1073,93,-150
1098,-13,36
1098,-13,36
1098,-13,36
1098,-13,36
1098,-13,36
-502,-252,-536
-502,-252,-536
-502,-252,-536
-502,-252,-536
-502,-252,-536
-235,-123,-182
-235,-123,-182
-235,-123,-182
-235,-123,-182
-235,-123,-182
-235,-123,-182
-235,-123,-182
193,-27,189
193,-27,189
193,-27,189
193,-27,189
193,-27,189
193,-27,189
193,-27,189
193,-27,189
193,-27,189
193,-27,189
193,-27,189
193,-27,189
193,-27,189
193,-27,189
679,5,464
679,5,464
1177,-66,604
1177,-66,604
1177,-66,604
1177,-66,604
1177,-66,604
1177,-66,604
1177,-66,604
1177,-66,604
1177,-66,604
1177,-66,604
1177,-66,604
1177,-66,604
1177,-66,604
1688,-199,619
1688,-199,619
1688,-199,619
1688,-199,619
1688,-199,619
1688,-199,619
1688,-199,619
2047,-255,525
2047,-255,525
2047,-255,525
2047,-255,525
2047,-255,525
2047,-169,316
2047,-169,316
2047,-169,316
2047,-169,316
2047,-169,316
2047,-169,316
2047,-169,316
2047,-169,316
2047,-169,316
2047,-169,316
2047,-169,316
2047,-169,316
2041,-7,-81
2041,-7,-81
2041,-7,-81
2041,-7,-81
2047,76,-674
2047,76,-674
2047,76,-674
2047,76,-674
2047,76,-674
2047,76,-674
2047,76,-674
2047,76,-674
2047,76,-674
2047,76,-674
2034,96,-779
2034,96,-779
2034,96,-779
2034,96,-779
2034,96,-779
2034,96,-779
2034,96,-779
2034,96,-779
2034,96,-779
2034,96,-779
2034,96,-779
2034,96,-779
1823,81,-593
1536,81,-421
1536,81,-421
1536,81,-421
1536,81,-421
1536,81,-421
1536,81,-421
1536,81,-421
1536,81,-421
1536,81,-421
1536,81,-421
1536,81,-421
1536,81,-421
1536,81,-421
1376,73,-204
1376,73,-204
1376,73,-204
1376,73,-204
1376,73,-204
1376,73,-204
1376,73,-204
1376,73,-204
1253,3,-18
1253,3,-18
1253,3,-18
1253,3,-18
1253,3,-18
1253,3,-18
-363,-275,-527
-363,-275,-527
-363,-275,-527
-363,-275,-527
-363,-275,-527
-363,-275,-527
-363,-275,-527
-363,-275,-527
-363,-275,-527
-363,-275,-527
-363,-275,-527
-363,-275,-527
-123,-201,-254
199,-144,-59
199,-144,-59
199,-144,-59
199,-144,-59
199,-144,-59
199,-144,-59
199,-144,-59
199,-144,-59
199,-144,-59
199,-144,-59
199,-144,-59
199,-144,-59
199,-144,-59
553,-103,150
553,-103,150
553,-103,150
553,-103,150
553,-103,150
553,-103,150
553,-103,150
553,-103,150
925,-106,281
925,-106,281
925,-106,281
925,-106,281
925,-106,281
1396,-131,356
1396,-131,356
1396,-131,356
1396,-131,356
1396,-131,356
1396,-131,356
1396,-131,356
1396,-131,356
1396,-131,356
1396,-131,356
1396,-131,356
1396,-131,356
1890,-156,323
1890,-156,323
1890,-156,323
1890,-156,323
1890,-156,323
2047,-94,53
2047,-94,53
2047,-94,53
2047,-94,53
2047,-94,53
2047,-94,53
2047,-94,53
2047,-94,53
2047,41,-212
2047,41,-212
2047,41,-212
2047,41,-212
2047,41,-212
2047,41,-212
2047,41,-212
2047,41,-212
2047,41,-212
2047,41,-212
2047,41,-212
2047,41,-212
2047,41,-212
2047,41,-212
2024,108,-662
2024,108,-662
2024,108,-662
2024,108,-662
2024,108,-662
2024,108,-662
2024,108,-662
2024,108,-662
2024,108,-662
2024,108,-662
2024,108,-662
2024,108,-662
1802,81,-605
1802,81,-605
1802,81,-605
1802,81,-605
1802,81,-605
1802,81,-605
1802,81,-605
1802,81,-605
1802,81,-605
1583,105,-507
1583,105,-507
1583,105,-507
1567,81,-354
1567,81,-354
1567,81,-354
1567,81,-354
1567,81,-354
1567,81,-354
1567,81,-354
1567,81,-354
1567,81,-354
1567,81,-354
1567,81,-354
1567,81,-354
1567,81,-354
1567,81,-354
1548,-19,-228
1548,-19,-228
1548,-19,-228
-657,-441,-606
-657,-441,-606
-657,-441,-606
-657,-441,-606
-657,-441,-606
-657,-441,-606
-657,-441,-606
-657,-441,-606
-657,-441,-606
-657,-441,-606
-657,-441,-606
-657,-441,-606
-500,-62,-261
-500,-62,-261
-500,-62,-261
-500,-62,-261
-500,-62,-261
-500,-62,-261
-500,-62,-261
-500,-62,-261
-500,-62,-261
-500,-62,-261
-500,-62,-261
-500,-62,-261
-500,-62,-261
-8,-1,50
-8,-1,50
-8,-1,50
-8,-1,50
-8,-1,50
-8,-1,50
-8,-1,50
-8,-1,50
549,26,369
549,26,369
549,26,369
549,26,369
549,26,369
549,26,369
549,26,369
549,26,369
549,26,369
549,26,369
549,26,369
1127,6,636
1127,6,636
1127,6,636
1127,6,636
1127,6,636
1127,6,636
1127,6,636
1127,6,636
1127,6,636
1127,6,636
1127,6,636
1127,6,636
1762,-120,762
1762,-120,762
1762,-120,762
2047,-257,696
2047,-257,696
2047,-257,696
2047,-257,696
2047,-257,696
2047,-257,696
2047,-257,696
2047,-257,696
2047,-257,696
2047,-257,696
2047,-257,696
2047,-257,696
2047,-227,347
2047,-227,347
2047,-227,347
2047,-227,347
2047,-227,347
2047,-227,347
2041,-25,-133
2041,-25,-133
2041,-25,-133
2041,-25,-133
2041,-25,-133
2041,-25,-133
2047,198,-853
2047,198,-853
2047,198,-853
2047,198,-853
2047,198,-853
2047,198,-853
2047,198,-853
2047,198,-853
2047,198,-853
2047,198,-853
2047,198,-853
2047,198,-853
2045,233,-1003
2045,233,-1003
2045,233,-1003
2045,233,-1003
1782,151,-780
1782,151,-780
1782,151,-780
1782,151,-780
1782,151,-780
1782,151,-780
1782,151,-780
1782,151,-780
1306,125,-494
1306,125,-494
1306,125,-494
1306,125,-494
1306,125,-494
1306,125,-494
1306,125,-494
1306,125,-494
1306,125,-494
1306,125,-494
1306,125,-494
1124,80,-209
-557,-336,-562
-557,-336,-562
-557,-336,-562
-557,-336,-562
-557,-336,-562
-557,-336,-562
-557,-336,-562
-384,-186,-448
-384,-186,-448
-384,-186,-448
-384,-186,-448
-384,-186,-448
4,-88,-192
4,-88,-192
4,-88,-192
4,-88,-192
4,-88,-192
4,-88,-192
4,-88,-192
4,-88,-192
4,-88,-192
4,-88,-192
4,-88,-192
4,-88,-192
4,-88,-192
4,-88,-192
4,-88,-192
4,-88,-192
4,-88,-192
441,-83,-76
767,-139,-107
767,-139,-107
767,-139,-107
767,-139,-107
767,-139,-107
767,-139,-107
767,-139,-107
767,-139,-107
767,-139,-107
767,-139,-107
767,-139,-107
767,-139,-107
977,-203,-71
977,-203,-71
977,-203,-71
977,-203,-71
977,-203,-71
977,-203,-71
977,-203,-71
1208,-236,114
1208,-236,114
1208,-236,114
1208,-236,114
1208,-236,114
1208,-236,114
1533,-203,386
1533,-203,386
1533,-203,386
1533,-203,386
1533,-203,386
1533,-203,386
1533,-203,386
1533,-203,386
1533,-203,386
1533,-203,386
1533,-203,386
1533,-203,386
1873,-84,428
1873,-84,428
1873,-84,428
1873,-84,428
2047,84,55
2047,84,55
2047,84,55
2047,84,55
2047,84,55
2047,84,55
2047,84,55
2047,84,55
2047,84,55
2047,84,55
2047,84,55
2047,216,-320
2047,216,-320
2047,216,-320
2047,216,-320
2047,216,-320
2047,216,-320
2047,216,-320
2047,216,-320
2047,216,-320
2047,216,-320
2047,216,-320
2044,196,-694
2009,55,-830
2009,55,-830
2009,55,-830
2009,55,-830
2009,55,-830
2009,55,-830
2009,55,-830
2009,55,-830
2009,55,-830
2009,55,-830
2009,55,-830
2009,55,-830
2009,55,-830
1689,-1,-616
1689,-1,-616
1689,-1,-616
1689,-1,-616
1689,-1,-616
1689,-1,-616
1689,-1,-616
1414,58,-338
1414,58,-338
1414,58,-338
1414,58,-338
1414,58,-338
-315,-412,-711
-315,-412,-711
-315,-412,-711
-315,-412,-711
-315,-412,-711
-315,-412,-711
-315,-412,-711
-315,-412,-711
-315,-412,-711
-315,-412,-711
-315,-412,-711
-315,-412,-711
-430,-328,-715
-430,-328,-715
-448,-179,-679
-448,-179,-679
-448,-179,-679
-448,-179,-679
-448,-179,-679
-448,-179,-679
-448,-179,-679
-448,-179,-679
-448,-179,-679
-448,-179,-679
-344,-52,-543
-344,-52,-543
-344,-52,-543
-344,-52,-543
-344,-52,-543
-344,-52,-543
-344,-52,-543
-344,-52,-543
-344,-52,-543
-344,-52,-543
-80,21,-377
-80,21,-377
386,33,46
386,33,46
386,33,46
386,33,46
386,33,46
386,33,46
386,33,46
386,33,46
386,33,46
386,33,46
386,33,46
386,33,46
386,33,46
386,33,46
386,33,46
386,33,46
386,33,46
386,33,46
386,33,46
386,33,46
1042,51,538
1701,-15,660
1701,-15,660
1701,-15,660
1701,-15,660
1701,-15,660
1701,-15,660
1701,-15,660
1701,-15,660
1701,-15,660
1701,-15,660
1701,-15,660
1701,-15,660
2047,-138,483
2047,-138,483
2047,-138,483
2047,-138,483
2047,-138,483
2047,-138,483
2047,-138,483
2047,-138,483
2047,-138,483
2047,-138,483
2047,-189,54
2047,-189,54
2040,-26,-457
2040,-26,-457
2040,-26,-457
2040,-26,-457
2040,-26,-457
2040,-26,-457
2040,-26,-457
2040,-26,-457
2040,-26,-457
2040,-26,-457
2040,-26,-457
2040,-26,-457
2047,193,-702
2047,193,-702
2047,193,-702
2047,193,-702
2047,193,-702
2047,193,-702
2047,193,-702
2019,213,-714
2019,213,-714
2019,213,-714
2019,213,-714
2019,213,-714
1561,127,-772
1561,127,-772
1561,127,-772
1561,127,-772
1561,127,-772
1561,127,-772
1561,127,-772
1561,127,-772
1561,127,-772
1561,127,-772
1561,127,-772
1561,127,-772
954,181,-607
954,181,-607
546,-142,-78
546,-142,-78
546,-142,-78
546,-142,-78
546,-142,-78
914,-74,130
914,-74,130
914,-74,130
914,-74,130
914,-74,130
914,-74,130
914,-74,130
914,-74,130
914,-74,130
914,-74,130
914,-74,130
1339,-61,283
1339,-61,283
1339,-61,283
1339,-61,283
1339,-61,283
1339,-61,283
1339,-61,283
1339,-61,283
1339,-61,283
1339,-61,283
1339,-61,283
1819,-59,355
1819,-59,355
2047,-18,67
2047,-18,67
2047,-18,67
2047,-18,67
2047,-18,67
2047,-18,67
2047,-18,67
2047,-18,67
2047,-18,67
2047,-18,67
2047,-18,67
2047,-18,67
2047,-18,67
2047,-18,67
2047,-18,67
2047,86,-513
2047,86,-513
2047,86,-513
2047,86,-513
2047,86,-513
2042,184,-674
2042,184,-674
2042,184,-674
2042,184,-674
2042,184,-674
2042,184,-674
2042,184,-674
2004,138,-618
2004,138,-618
2004,138,-618
2004,138,-618
2004,138,-618
2004,138,-618
2004,138,-618
2004,138,-618
2004,138,-618
2004,138,-618
2004,138,-618
2004,138,-618
1566,21,-634
1566,21,-634
1566,21,-634
1059,-19,-560
1059,-19,-560
1059,-19,-560
1059,-19,-560
1059,-19,-560
1059,-19,-560
1059,-19,-560
1059,-19,-560
1059,-19,-560
1059,-19,-560
804,-20,-433
804,-20,-433
804,-20,-433
804,-20,-433
804,-20,-433
804,-20,-433
804,-20,-433
804,-20,-433
804,-20,-433
804,-20,-433
804,-20,-433
776,-56,-334
776,-56,-334
919,-135,-216
919,-135,-216
919,-135,-216
919,-135,-216
919,-135,-216
919,-135,-216
919,-135,-216
919,-135,-216
919,-135,-216
919,-135,-216
919,-135,-216
919,-135,-216
1082,-237,-105
1082,-237,-105
1082,-237,-105
1082,-237,-105
1082,-237,-105
1082,-237,-105
1082,-237,-105
1189,-319,-65
1189,-319,-65
1189,-319,-65
1189,-319,-65
1189,-319,-65
1243,-333,-113
-306,-258,-760
-306,-258,-760
-306,-258,-760
-306,-258,-760
-306,-258,-760
-97,-164,-627
-97,-164,-627
-97,-164,-627
-97,-164,-627
-97,-164,-627
-97,-164,-627
-97,-164,-627
-97,-164,-627
166,-155,-364
166,-155,-364
166,-155,-364
166,-155,-364
166,-155,-364
166,-155,-364
166,-155,-364
166,-155,-364
166,-155,-364
166,-155,-364
166,-155,-364
166,-155,-364
403,-184,-239
600,-190,-43
600,-190,-43
600,-190,-43
600,-190,-43
600,-190,-43
600,-190,-43
600,-190,-43
600,-190,-43
600,-190,-43
600,-190,-43
600,-190,-43
600,-190,-43
600,-190,-43
835,-181,146
835,-181,146
835,-181,146
835,-181,146
835,-181,146
835,-181,146
835,-181,146
835,-181,146
1281,-200,264
1281,-200,264
1281,-200,264
1281,-200,264
1924,-128,289
1924,-128,289
1924,-128,289
1924,-128,289
1924,-128,289
1924,-128,289
1924,-128,289
1924,-128,289
1924,-128,289
1924,-128,289
1924,-128,289
1924,-128,289
2047,66,623
2047,66,623
2047,66,623
2047,66,623
2047,66,623
2047,66,623
2044,112,-262
2044,112,-262
2044,112,-262
2044,112,-262
2044,112,-262
2044,112,-262
2044,112,-262
2044,43,-268
2044,43,-268
2044,43,-268
2044,43,-268
2044,43,-268
2044,43,-268
2044,43,-268
2044,43,-268
2044,43,-268
2044,43,-268
2044,43,-268
2044,43,-268
2044,43,-268
2044,43,-268
1954,-32,-545
1712,-47,-559
1712,-47,-559
1712,-47,-559
1712,-47,-559
1712,-47,-559
1712,-47,-559
1712,-47,-559
1712,-47,-559
1712,-47,-559
1712,-47,-559
1712,-47,-559
1427,-50,-515
1427,-50,-515
1427,-50,-515
1427,-50,-515
1427,-50,-515
1427,-50,-515
1427,-50,-515
1427,-50,-515
1427,-50,-515
1427,-50,-515
1181,-84,-375
1181,-84,-375
1061,-149,-211
1061,-149,-211
1061,-149,-211
1061,-149,-211
1061,-149,-211
-708,-252,-611
-708,-252,-611
-708,-252,-611
-708,-252,-611
-708,-252,-611
-708,-252,-611
-708,-252,-611
-708,-252,-611
-708,-252,-611
-708,-252,-611
-708,-252,-611
-708,-252,-611
120,-39,-145
120,-39,-145
120,-39,-145
120,-39,-145
120,-39,-145
120,-39,-145
120,-39,-145
120,-39,-145
120,-39,-145
120,-39,-145
120,-39,-145
120,-39,-145
120,-39,-145
120,-39,-145
605,-22,119
605,-22,119
605,-22,119
605,-22,119
605,-22,119
605,-22,119
605,-22,119
1085,-74,244
1085,-74,244
1085,-74,244
1085,-74,244
1085,-74,244
1085,-74,244
1085,-74,244
1622,-186,340
1622,-186,340
1622,-186,340
1622,-186,340
1622,-186,340
1622,-186,340
1622,-186,340
1622,-186,340
1622,-186,340
1622,-186,340
1622,-186,340
1622,-186,340
2047,-256,211
2047,-256,211
2047,-256,211
2047,-177,-62
2047,-177,-62
2047,-177,-62
2047,-177,-62
2047,-177,-62
2047,-177,-62
2047,-177,-62
2047,-177,-62
2047,-177,-62
2041,-3,-236
2041,-3,-236
2041,-3,-236
2041,-3,-236
2041,-3,-236
2041,-3,-236
2041,-3,-236
2041,-3,-236
2041,-3,-236
2041,-3,-236
2041,-3,-236
2041,-3,-236
2013,133,-453
1730,167,-599
1730,167,-599
1730,167,-599
1730,167,-599
1730,167,-599
1730,167,-599
1730,167,-599
1730,167,-599
1730,167,-599
1730,167,-599
1730,167,-599
1730,167,-599
1431,135,-623
1431,135,-623
1431,135,-623
1431,135,-623
1431,135,-623
1431,135,-623
1431,135,-623
1431,135,-623
1255,52,-516
1255,52,-516
1255,52,-516
1255,52,-516
1186,-50,-383
1186,-50,-383
1186,-50,-383
1186,-50,-383
1186,-50,-383
1186,-50,-383
1186,-50,-383
1186,-50,-383
1186,-50,-383
1186,-50,-383
1186,-50,-383
1186,-50,-383
1186,-50,-383
1212,-150,-190
1212,-150,-190
1212,-150,-190
1212,-150,-190
1232,-244,-13
-637,-427,-521
-637,-427,-521
-637,-427,-521
-637,-427,-521
-637,-427,-521
-637,-427,-521
-637,-427,-521
-637,-427,-521
-637,-427,-521
-610,-257,-329
-610,-257,-329
-610,-257,-329
-280,-83,18
-280,-83,18
-280,-83,18
-280,-83,18
-280,-83,18
-280,-83,18
-280,-83,18
-280,-83,18
-280,-83,18
-280,-83,18
-280,-83,18
-280,-83,18
-280,-83,18
-280,-83,18
-280,-83,18
-280,-83,18
277,-12,282
277,-12,282
855,-16,398
855,-16,398
855,-16,398
855,-16,398
855,-16,398
855,-16,398
855,-16,398
855,-16,398
855,-16,398
855,-16,398
855,-16,398
855,-16,398
855,-16,398
1375,-86,434
1375,-86,434
1375,-86,434
1375,-86,434
1375,-86,434
1375,-86,434
1375,-86,434
1375,-86,434
1375,-86,434
1883,-233,352
1883,-233,352
1883,-233,352
1883,-233,352
2047,-289,317
2047,-289,317
2047,-289,317
2047,-289,317
2047,-289,317
2047,-289,317
2047,-289,317
2047,-289,317
2047,-289,317
2047,-289,317
2047,-289,317
2047,-127,4
2047,-127,4
2047,-127,4
2047,-127,4
2047,-127,4
2047,-127,4
2047,-127,4
2043,136,-627
2043,136,-627
2043,136,-627
2043,136,-627
2043,136,-627
2043,136,-627
2043,136,-627
2047,382,-1030
2047,382,-1030
2047,382,-1030
2047,382,-1030
2047,382,-1030
2047,382,-1030
2047,382,-1030
2047,382,-1030
2047,382,-1030
2047,382,-1030
2047,382,-1030
1966,357,-869
1966,357,-869
1966,357,-869
1573,57,-675
1573,57,-675
1573,57,-675
1573,57,-675
1573,57,-675
1573,57,-675
1573,57,-675
1573,57,-675
1573,57,-675
1202,-87,-474
1202,-87,-474
1202,-87,-474
1202,-87,-474
1202,-87,-474
1202,-87,-474
1202,-87,-474
1202,-87,-474
1202,-87,-474
1202,-87,-474
1202,-87,-474
1202,-87,-474
1007,-30,-455
989,75,-414
989,75,-414
-212,-333,-753
-212,-333,-753
-212,-333,-753
-212,-333,-753
-212,-333,-753
-212,-333,-753
-212,-333,-753
-212,-333,-753
-212,-333,-753
-212,-333,-753
-212,-333,-753
-120,-233,-782
66,-202,-525
66,-202,-525
66,-202,-525
66,-202,-525
66,-202,-525
66,-202,-525
66,-202,-525
66,-202,-525
66,-202,-525
66,-202,-525
66,-202,-525
66,-202,-525
66,-202,-525
66,-202,-525
275,-212,-403
275,-212,-403
275,-212,-403
275,-212,-403
275,-212,-403
275,-212,-403
430,-232,-316
430,-232,-316
430,-232,-316
430,-232,-316
430,-232,-316
430,-232,-316
491,-284,-455
491,-284,-455
491,-284,-455
491,-284,-455
491,-284,-455
491,-284,-455
491,-284,-455
491,-284,-455
491,-284,-455
491,-284,-455
491,-284,-455
491,-284,-455
568,-290,-282
568,-290,-282
568,-290,-282
804,-251,-109
804,-251,-109
804,-251,-109
804,-251,-109
804,-251,-109
804,-251,-109
804,-251,-109
804,-251,-109
804,-251,-109
1225,-187,17
1225,-187,17
1225,-187,17
1225,-187,17
1225,-187,17
1225,-187,17
1225,-187,17
1225,-187,17
1225,-187,17
1225,-187,17
1225,-187,17
1225,-187,17
1225,-187,17
2047,133,-597
2047,133,-597
2047,133,-597
2047,133,-597
2047,133,-597
2047,133,-597
2047,133,-597
2047,133,-597
2047,133,-597
2047,133,-597
2047,133,-597
2047,133,-597
2021,334,-219
2021,334,-219
2021,334,-219
2021,334,-219
2021,334,-219
2021,334,-219
2021,334,-219
2021,334,-219
2021,334,-219
1937,242,-845
1937,242,-845
1937,242,-845
1733,36,-536
1733,36,-536
1733,36,-536
1733,36,-536
1733,36,-536
1733,36,-536
1733,36,-536
1733,36,-536
1733,36,-536
1733,36,-536
1733,36,-536
1733,36,-536
1733,36,-536
1430,-91,-576
1430,-91,-576
1430,-91,-576
1430,-91,-576
1430,-91,-576
1430,-91,-576
1277,-97,-465
-460,-397,-452
-460,-397,-452
-460,-397,-452
-460,-397,-452
-457,-256,-411
-457,-256,-411
-457,-256,-411
-457,-256,-411
-457,-256,-411
-457,-256,-411
-457,-256,-411
-457,-256,-411
-295,-115,-109
-295,-115,-109
-295,-115,-109
-295,-115,-109
-295,-115,-109
-295,-115,-109
-295,-115,-109
-295,-115,-109
-295,-115,-109
-295,-115,-109
-295,-115,-109
-295,-115,-109
717,-90,307
717,-90,307
717,-90,307
717,-90,307
717,-90,307
717,-90,307
717,-90,307
717,-90,307
717,-90,307
717,-90,307
717,-90,307
717,-90,307
717,-90,307
717,-90,307
1440,-262,118
1440,-262,118
1440,-262,118
1440,-262,118
1440,-262,118
1440,-262,118
1440,-262,118
1440,-262,118
2034,-396,-445
2034,-396,-445
2034,-396,-445
2034,-396,-445
2047,-160,-966
2047,-160,-966
2047,-160,-966
2047,-160,-966
2047,-160,-966
2047,-160,-966
2047,-160,-966
2047,-160,-966
2047,-160,-966
2047,-160,-966
2047,-160,-966
2028,253,-463
2028,253,-463
2028,253,-463
2028,253,-463
2028,253,-463
2028,253,-463
1850,400,-1149
1850,400,-1149
1850,400,-1149
1850,400,-1149
1850,400,-1149
1450,190,-752
1450,190,-752
1450,190,-752
1450,190,-752
1450,190,-752
1450,190,-752
1450,190,-752
1450,190,-752
1450,190,-752
1450,190,-752
1450,190,-752
1450,190,-752
1081,23,-571
1081,23,-571
1081,23,-571
1081,23,-571
985,-4,-275
985,-4,-275
985,-4,-275
985,-4,-275
985,-4,-275
985,-4,-275
985,-4,-275
985,-4,-275
985,-4,-275
985,-4,-275
985,-4,-275
1024,-17,-91
1024,-17,-91
1024,-17,-91
1024,-17,-91
1024,-17,-91
1024,-17,-91
1024,-17,-91
1024,-17,-91
1024,-17,-91
1024,-17,-91
1085,-49,-62
1085,-49,-62
1085,-49,-62
1212,-144,-42
1212,-144,-42
1212,-144,-42
1212,-144,-42
1212,-144,-42
1212,-144,-42
1212,-144,-42
-461,-485,-775
-461,-485,-775
-461,-485,-775
-461,-485,-775
-461,-485,-775
-461,-485,-775
-461,-485,-775
-461,-485,-775
-461,-485,-775
-461,-485,-775
-461,-485,-775
-461,-485,-775
-619,-474,-631
-602,-352,-574
-602,-352,-574
-602,-352,-574
-602,-352,-574
-602,-352,-574
-602,-352,-574
-602,-352,-574
-602,-352,-574
-602,-352,-574
-602,-352,-574
-602,-352,-574
-331,-194,-350
-331,-194,-350
-331,-194,-350
-331,-194,-350
-331,-194,-350
-331,-194,-350
-331,-194,-350
-331,-194,-350
-331,-194,-350
-331,-194,-350
115,-103,-78
638,-64,183
638,-64,183
638,-64,183
638,-64,183
638,-64,183
638,-64,183
638,-64,183
638,-64,183
638,-64,183
638,-64,183
638,-64,183
638,-64,183
638,-64,183
638,-64,183
638,-64,183
1182,-89,317
1182,-89,317
1182,-89,317
1182,-89,317
1182,-89,317
1772,-198,160
1772,-198,160
1772,-198,160
1772,-198,160
1772,-198,160
1772,-198,160
1772,-198,160
2047,-200,-216
2047,-200,-216
2047,-200,-216
2047,-200,-216
2047,-200,-216
2047,-200,-216
2047,-200,-216
2047,-200,-216
2047,-200,-216
2047,-200,-216
2047,-200,-216
2047,75,-375
2047,75,-375
2047,75,-375
2047,75,-375
2019,360,-405
2019,360,-405
2019,360,-405
2019,360,-405
2019,360,-405
2019,360,-405
2019,360,-405
2019,360,-405
2019,360,-405
1907,282,-965
1907,282,-965
1907,282,-965
1907,282,-965
1907,282,-965
1907,282,-965
1907,282,-965
1907,282,-965
1907,282,-965
1907,282,-965
1907,282,-965
1630,124,-770
1292,5,-823
1292,5,-823
1292,5,-823
1292,5,-823
1292,5,-823
1292,5,-823
1292,5,-823
1292,5,-823
1292,5,-823
1292,5,-823
1292,5,-823
1292,5,-823
1292,5,-823
1292,5,-823
1257,-86,-545
1257,-86,-545
1257,-86,-545
1257,-86,-545
1257,-86,-545
1257,-86,-545
1257,-86,-545
-466,-455,-494
-466,-455,-494
-466,-455,-494
-466,-455,-494
-466,-455,-494
-466,-455,-494
-466,-455,-494
-466,-455,-494
-466,-455,-494
-466,-455,-494
-466,-455,-494
-466,-455,-494
-481,-468,-575
-311,-300,-394
-311,-300,-394
-311,-300,-394
-311,-300,-394
-311,-300,-394
-311,-300,-394
-311,-300,-394
-311,-300,-394
-311,-300,-394
-311,-300,-394
-311,-300,-394
67,-70,-158
67,-70,-158
67,-70,-158
67,-70,-158
67,-70,-158
67,-70,-158
67,-70,-158
67,-70,-158
67,-70,-158
67,-70,-158
590,88,175
590,88,175
590,88,175
590,88,175
590,88,175
1167,98,417
1167,98,417
1167,98,417
1167,98,417
1167,98,417
1167,98,417
1167,98,417
1167,98,417
1167,98,417
1167,98,417
1167,98,417
1167,98,417
1167,98,417
1167,98,417
1167,98,417
1745,-19,333
1745,-19,333
2047,-145,268
2047,-145,268
2047,-145,268
2047,-145,268
2047,-145,268
2047,-145,268
2047,-145,268
2047,-145,268
2047,-145,268
2047,-145,268
2047,-132,-133
2047,-132,-133
2047,-132,-133
2047,-132,-133
2047,-132,-133
2047,-132,-133
2047,-132,-133
2047,-132,-133
2047,-132,-133
2047,-132,-133
2047,-132,-133
1952,178,-717
1952,178,-717
1952,178,-717
1952,178,-717
1952,178,-717
1952,178,-717
1952,178,-717
1952,178,-717
1952,178,-717
1952,178,-717
1952,178,-717
1952,178,-717
1649,176,-532
1649,176,-532
1649,176,-532
1649,176,-532
1649,176,-532
1649,176,-532
1649,176,-532
1649,176,-532
1649,176,-532
1649,176,-532
